priors_count,score_text,decile_score,c_charge_degree_0,c_charge_degree_1,sex_0,sex_1,race_0,race_1,age_cat_0,age_cat_1,age_cat_2
1,1,1,0,1,1,0,0,1,0,1,0
1,1,3,1,0,0,1,1,0,1,0,0
15,1,1,0,1,0,1,1,0,0,1,0
0,0,8,1,0,0,1,1,0,1,0,0
1,2,6,0,1,0,1,1,0,1,0,0
1,0,10,0,1,0,1,1,0,0,0,1
0,1,1,1,0,0,1,1,0,0,1,0
1,1,2,0,1,1,0,0,1,1,0,0
0,1,4,0,1,0,1,1,0,0,0,1
4,0,8,1,0,0,1,1,0,1,0,0
2,1,2,1,0,0,1,0,1,1,0,0
0,1,1,1,0,1,0,0,1,1,0,0
2,2,7,0,1,1,0,1,0,0,0,1
0,1,1,1,0,0,1,0,1,0,1,0
5,2,5,1,0,0,1,0,1,1,0,0
1,2,5,0,1,0,1,1,0,0,1,0
3,2,7,0,1,1,0,1,0,0,1,0
3,1,1,0,1,0,1,1,0,0,1,0
0,1,1,0,1,0,1,1,0,0,1,0
2,1,2,1,0,0,1,0,1,1,0,0
0,1,1,1,0,1,0,0,1,0,1,0
14,0,9,0,1,0,1,0,1,1,0,0
17,2,7,1,0,0,1,1,0,1,0,0
3,1,1,0,1,0,1,0,1,1,0,0
2,1,3,0,1,0,1,0,1,1,0,0
1,0,9,0,1,0,1,1,0,0,0,1
5,1,4,0,1,0,1,1,0,1,0,0
9,2,7,1,0,0,1,1,0,1,0,0
1,1,1,1,0,0,1,0,1,0,1,0
1,0,8,0,1,0,1,0,1,1,0,0
0,0,10,0,1,1,0,1,0,1,0,0
3,1,3,1,0,0,1,1,0,1,0,0
0,1,1,1,0,1,0,0,1,0,1,0
0,1,3,0,1,1,0,1,0,1,0,0
1,1,3,0,1,0,1,0,1,1,0,0
0,1,2,0,1,1,0,1,0,1,0,0
0,2,7,1,0,0,1,1,0,1,0,0
5,1,4,0,1,0,1,0,1,1,0,0
0,2,5,0,1,0,1,1,0,0,0,1
0,1,3,0,1,1,0,0,1,1,0,0
7,0,9,0,1,0,1,1,0,0,0,1
0,1,1,1,0,0,1,0,1,1,0,0
5,2,6,0,1,1,0,0,1,1,0,0
3,1,1,1,0,0,1,1,0,0,1,0
0,1,1,1,0,1,0,1,0,1,0,0
1,2,5,1,0,0,1,1,0,1,0,0
6,2,7,0,1,1,0,0,1,1,0,0
0,2,5,1,0,1,0,1,0,0,0,1
1,2,5,1,0,0,1,1,0,1,0,0
1,1,4,0,1,0,1,1,0,1,0,0
0,1,3,1,0,0,1,1,0,0,0,1
9,0,9,0,1,0,1,1,0,1,0,0
2,1,3,1,0,1,0,1,0,0,0,1
9,2,5,0,1,0,1,1,0,1,0,0
0,2,6,0,1,0,1,0,1,0,0,1
9,1,3,0,1,0,1,1,0,1,0,0
9,2,6,0,1,0,1,0,1,1,0,0
2,0,9,1,0,0,1,1,0,0,0,1
21,0,10,0,1,0,1,1,0,1,0,0
3,2,6,1,0,0,1,1,0,1,0,0
3,2,6,0,1,0,1,0,1,1,0,0
2,1,1,1,0,0,1,0,1,0,1,0
3,0,8,1,0,0,1,0,1,0,0,1
5,1,2,0,1,1,0,1,0,0,1,0
2,2,5,1,0,1,0,0,1,1,0,0
0,1,4,0,1,0,1,1,0,0,1,0
0,1,2,1,0,0,1,1,0,1,0,0
5,0,9,0,1,0,1,1,0,1,0,0
14,2,5,0,1,0,1,1,0,0,1,0
2,2,5,1,0,0,1,1,0,1,0,0
11,2,5,1,0,0,1,1,0,0,1,0
5,2,7,1,0,0,1,0,1,1,0,0
0,1,3,0,1,0,1,1,0,0,0,1
2,0,10,0,1,0,1,1,0,0,0,1
0,1,2,0,1,1,0,1,0,1,0,0
0,1,1,1,0,0,1,1,0,0,1,0
8,1,3,0,1,1,0,0,1,0,1,0
3,2,6,0,1,0,1,1,0,0,1,0
0,1,3,0,1,0,1,0,1,1,0,0
1,2,7,0,1,0,1,1,0,0,0,1
8,0,9,0,1,0,1,1,0,0,1,0
6,2,7,1,0,0,1,1,0,1,0,0
10,0,10,0,1,0,1,1,0,1,0,0
2,2,5,0,1,0,1,0,1,1,0,0
12,0,9,0,1,0,1,1,0,1,0,0
4,2,6,0,1,0,1,1,0,1,0,0
7,0,10,1,0,0,1,1,0,1,0,0
1,2,6,1,0,0,1,1,0,1,0,0
2,1,1,0,1,0,1,1,0,0,1,0
2,2,7,0,1,0,1,0,1,1,0,0
16,2,7,0,1,0,1,1,0,1,0,0
1,2,6,0,1,0,1,0,1,0,0,1
3,2,7,0,1,0,1,1,0,1,0,0
13,2,6,0,1,0,1,1,0,1,0,0
2,1,2,0,1,0,1,1,0,1,0,0
0,1,1,1,0,0,1,0,1,0,1,0
6,0,8,0,1,0,1,1,0,0,0,1
6,2,7,0,1,1,0,0,1,1,0,0
5,1,1,0,1,0,1,1,0,0,1,0
2,0,8,1,0,0,1,1,0,0,0,1
12,1,1,0,1,0,1,1,0,0,1,0
1,2,6,1,0,0,1,1,0,0,0,1
1,1,2,0,1,0,1,1,0,0,1,0
1,1,1,1,0,0,1,0,1,0,1,0
6,1,1,0,1,0,1,0,1,0,1,0
0,1,2,1,0,1,0,0,1,1,0,0
5,1,3,0,1,0,1,0,1,1,0,0
0,1,4,0,1,0,1,1,0,1,0,0
1,1,1,0,1,0,1,0,1,0,1,0
2,1,3,1,0,1,0,1,0,1,0,0
4,1,1,0,1,0,1,0,1,0,1,0
0,1,2,0,1,0,1,1,0,1,0,0
9,1,4,0,1,0,1,1,0,0,1,0
0,0,8,1,0,0,1,1,0,0,1,0
9,0,9,1,0,0,1,1,0,0,0,1
2,0,9,0,1,1,0,1,0,0,0,1
2,1,2,0,1,1,0,1,0,1,0,0
4,1,2,1,0,0,1,1,0,1,0,0
22,0,10,1,0,1,0,0,1,1,0,0
0,1,1,1,0,0,1,1,0,0,1,0
3,2,5,0,1,1,0,0,1,1,0,0
1,2,7,0,1,1,0,0,1,1,0,0
5,0,9,0,1,0,1,1,0,1,0,0
4,2,5,0,1,0,1,1,0,1,0,0
1,2,5,1,0,0,1,1,0,0,0,1
5,2,5,0,1,0,1,0,1,1,0,0
0,1,1,1,0,0,1,0,1,1,0,0
0,1,4,0,1,0,1,1,0,0,0,1
4,2,6,1,0,0,1,0,1,1,0,0
11,2,5,1,0,0,1,1,0,0,1,0
1,2,5,0,1,0,1,1,0,1,0,0
12,1,2,0,1,0,1,1,0,1,0,0
13,0,10,0,1,0,1,1,0,1,0,0
15,2,6,1,0,0,1,1,0,0,1,0
3,0,8,0,1,0,1,1,0,0,0,1
15,0,8,0,1,0,1,1,0,1,0,0
0,1,1,1,0,0,1,0,1,0,1,0
12,2,7,0,1,0,1,1,0,1,0,0
1,1,1,0,1,1,0,1,0,0,1,0
0,2,7,0,1,1,0,1,0,0,0,1
28,0,9,0,1,0,1,0,1,0,1,0
7,2,5,0,1,0,1,1,0,1,0,0
1,1,1,1,0,0,1,1,0,1,0,0
4,2,5,0,1,0,1,0,1,0,1,0
16,0,8,0,1,0,1,1,0,1,0,0
0,1,4,1,0,1,0,1,0,0,0,1
5,1,2,0,1,0,1,1,0,1,0,0
13,1,2,0,1,0,1,0,1,0,1,0
0,1,1,0,1,1,0,0,1,0,1,0
0,1,2,0,1,0,1,1,0,0,1,0
0,1,1,1,0,1,0,1,0,1,0,0
0,1,1,1,0,1,0,0,1,0,1,0
1,1,2,0,1,0,1,1,0,1,0,0
0,2,5,0,1,0,1,1,0,0,0,1
0,1,1,1,0,1,0,0,1,1,0,0
1,1,2,1,0,0,1,0,1,1,0,0
0,1,2,0,1,0,1,0,1,0,0,1
7,0,8,1,0,0,1,1,0,1,0,0
3,1,3,0,1,1,0,0,1,1,0,0
0,1,4,0,1,1,0,0,1,0,0,1
0,1,1,0,1,1,0,1,0,0,1,0
8,2,7,1,0,0,1,1,0,1,0,0
8,0,10,0,1,0,1,1,0,1,0,0
5,1,2,0,1,0,1,0,1,1,0,0
0,1,3,1,0,0,1,1,0,1,0,0
5,1,3,0,1,1,0,1,0,1,0,0
1,2,6,1,0,0,1,1,0,1,0,0
1,1,2,0,1,0,1,0,1,1,0,0
13,1,4,0,1,0,1,1,0,0,1,0
2,1,4,0,1,0,1,0,1,1,0,0
1,2,5,1,0,0,1,1,0,1,0,0
1,2,5,0,1,1,0,1,0,1,0,0
11,2,6,0,1,1,0,0,1,1,0,0
3,1,4,0,1,0,1,1,0,0,0,1
0,1,3,0,1,0,1,0,1,1,0,0
1,1,1,0,1,0,1,0,1,0,1,0
0,1,2,1,0,1,0,1,0,0,0,1
6,2,6,0,1,0,1,1,0,1,0,0
1,0,9,1,0,0,1,1,0,0,0,1
5,2,7,0,1,1,0,1,0,1,0,0
1,1,3,0,1,0,1,0,1,0,0,1
3,1,1,1,0,0,1,0,1,0,1,0
4,1,4,0,1,0,1,0,1,1,0,0
0,1,1,1,0,0,1,0,1,1,0,0
5,0,9,1,0,0,1,0,1,0,0,1
1,2,5,0,1,0,1,1,0,0,0,1
0,1,1,1,0,0,1,1,0,0,1,0
12,2,5,0,1,0,1,1,0,0,1,0
1,1,4,1,0,0,1,0,1,1,0,0
8,1,4,1,0,1,0,0,1,0,1,0
2,2,6,1,0,0,1,1,0,0,0,1
0,1,4,0,1,1,0,1,0,1,0,0
5,2,6,1,0,0,1,1,0,0,1,0
1,1,1,0,1,0,1,0,1,0,1,0
6,1,4,0,1,1,0,1,0,0,1,0
4,2,7,1,0,0,1,0,1,1,0,0
0,1,3,0,1,0,1,0,1,1,0,0
9,0,9,0,1,0,1,1,0,1,0,0
2,1,4,0,1,0,1,0,1,0,1,0
12,0,8,0,1,0,1,1,0,0,1,0
1,1,3,0,1,0,1,0,1,1,0,0
2,1,2,0,1,1,0,1,0,1,0,0
1,1,2,0,1,0,1,0,1,1,0,0
3,1,1,0,1,0,1,0,1,0,1,0
0,1,1,1,0,0,1,0,1,0,1,0
0,2,7,0,1,0,1,1,0,1,0,0
1,1,3,0,1,0,1,0,1,1,0,0
3,0,9,0,1,0,1,1,0,1,0,0
6,2,5,0,1,1,0,0,1,0,1,0
1,0,9,0,1,0,1,1,0,0,0,1
0,1,4,0,1,0,1,1,0,0,0,1
1,2,5,0,1,1,0,1,0,1,0,0
0,1,1,0,1,1,0,1,0,0,1,0
0,1,1,1,0,1,0,0,1,0,1,0
0,1,1,1,0,0,1,1,0,0,1,0
0,2,7,1,0,0,1,1,0,0,0,1
0,1,1,0,1,0,1,1,0,1,0,0
0,1,1,0,1,0,1,1,0,0,1,0
10,0,9,0,1,0,1,1,0,1,0,0
1,1,1,0,1,0,1,1,0,0,1,0
1,1,4,0,1,0,1,0,1,1,0,0
15,0,9,0,1,0,1,1,0,0,0,1
2,1,3,0,1,0,1,1,0,1,0,0
0,0,8,0,1,1,0,1,0,0,0,1
0,2,5,0,1,0,1,1,0,1,0,0
5,0,9,0,1,0,1,0,1,1,0,0
0,1,1,0,1,0,1,1,0,0,1,0
2,1,2,0,1,0,1,1,0,1,0,0
1,1,2,1,0,0,1,0,1,0,0,1
1,1,2,1,0,0,1,0,1,1,0,0
0,1,2,0,1,0,1,1,0,1,0,0
1,2,5,1,0,1,0,0,1,1,0,0
0,2,5,0,1,0,1,1,0,1,0,0
3,1,4,0,1,0,1,0,1,1,0,0
21,2,7,1,0,0,1,1,0,1,0,0
0,1,3,1,0,0,1,0,1,0,0,1
0,1,1,1,0,1,0,0,1,1,0,0
1,1,4,0,1,0,1,1,0,0,0,1
3,1,1,0,1,0,1,1,0,0,1,0
2,0,10,0,1,0,1,1,0,0,0,1
2,1,3,0,1,0,1,0,1,1,0,0
3,1,1,0,1,1,0,1,0,1,0,0
0,2,7,1,0,0,1,1,0,1,0,0
3,2,5,1,0,0,1,0,1,1,0,0
0,0,8,1,0,0,1,1,0,0,0,1
3,1,4,1,0,1,0,1,0,1,0,0
4,0,8,0,1,0,1,1,0,1,0,0
4,2,6,0,1,1,0,0,1,1,0,0
1,2,7,0,1,0,1,1,0,0,0,1
1,1,1,0,1,1,0,1,0,1,0,0
15,2,7,0,1,1,0,1,0,1,0,0
0,1,4,0,1,0,1,1,0,1,0,0
0,2,7,0,1,0,1,1,0,0,0,1
2,1,2,0,1,0,1,0,1,1,0,0
0,1,2,0,1,0,1,0,1,0,0,1
0,1,1,0,1,0,1,1,0,1,0,0
1,1,4,0,1,0,1,1,0,1,0,0
3,0,8,0,1,1,0,1,0,0,0,1
1,1,4,0,1,1,0,1,0,0,0,1
0,1,2,1,0,0,1,1,0,1,0,0
35,0,10,0,1,0,1,1,0,1,0,0
2,2,5,1,0,0,1,0,1,1,0,0
0,2,6,0,1,1,0,0,1,0,0,1
1,0,10,0,1,0,1,1,0,0,0,1
3,0,9,1,0,0,1,1,0,1,0,0
3,2,6,1,0,1,0,1,0,0,0,1
0,2,5,1,0,0,1,1,0,1,0,0
1,1,2,0,1,0,1,0,1,1,0,0
10,0,8,0,1,0,1,0,1,1,0,0
0,1,4,0,1,0,1,0,1,1,0,0
1,1,1,1,0,0,1,0,1,0,1,0
7,0,10,0,1,0,1,1,0,1,0,0
7,0,9,0,1,1,0,0,1,1,0,0
0,1,2,0,1,0,1,0,1,1,0,0
0,1,3,1,0,0,1,0,1,1,0,0
5,1,4,0,1,0,1,1,0,1,0,0
0,2,7,0,1,0,1,1,0,0,0,1
0,2,5,1,0,0,1,0,1,1,0,0
12,0,8,0,1,0,1,1,0,1,0,0
4,2,7,1,0,1,0,0,1,1,0,0
1,2,5,0,1,0,1,1,0,0,0,1
0,1,1,1,0,1,0,1,0,1,0,0
4,1,2,0,1,0,1,1,0,1,0,0
1,2,5,0,1,0,1,0,1,1,0,0
0,0,8,1,0,1,0,0,1,1,0,0
18,0,10,0,1,0,1,1,0,1,0,0
2,1,2,0,1,0,1,1,0,1,0,0
1,1,2,1,0,1,0,0,1,1,0,0
0,2,5,1,0,1,0,1,0,1,0,0
1,2,6,0,1,1,0,0,1,1,0,0
2,2,7,0,1,0,1,1,0,1,0,0
0,1,1,1,0,1,0,1,0,1,0,0
3,2,5,1,0,0,1,0,1,1,0,0
0,2,6,1,0,1,0,1,0,1,0,0
0,1,2,1,0,1,0,0,1,1,0,0
1,0,9,0,1,0,1,0,1,0,0,1
0,1,4,0,1,0,1,1,0,0,0,1
2,1,4,1,0,0,1,1,0,0,0,1
0,0,8,0,1,0,1,1,0,0,1,0
1,2,5,0,1,1,0,1,0,1,0,0
1,1,4,1,0,0,1,1,0,0,0,1
3,0,10,1,0,0,1,1,0,1,0,0
5,0,9,0,1,0,1,1,0,0,0,1
0,0,10,1,0,1,0,0,1,0,0,1
2,1,2,0,1,0,1,0,1,1,0,0
0,1,4,1,0,1,0,1,0,0,0,1
0,1,1,0,1,0,1,0,1,1,0,0
0,1,1,1,0,1,0,0,1,1,0,0
12,0,9,0,1,0,1,1,0,1,0,0
2,2,7,0,1,0,1,1,0,1,0,0
0,1,3,1,0,0,1,0,1,0,0,1
0,1,2,1,0,1,0,0,1,1,0,0
8,0,8,0,1,0,1,1,0,1,0,0
0,1,2,0,1,1,0,0,1,1,0,0
4,2,7,0,1,0,1,1,0,0,1,0
0,1,2,1,0,1,0,0,1,1,0,0
9,0,9,0,1,0,1,1,0,1,0,0
0,1,3,0,1,0,1,0,1,0,1,0
1,2,7,1,0,0,1,1,0,0,0,1
1,1,1,0,1,1,0,1,0,1,0,0
1,1,2,1,0,0,1,0,1,0,1,0
21,0,9,1,0,1,0,1,0,0,1,0
12,1,3,0,1,0,1,1,0,0,1,0
3,1,1,0,1,0,1,1,0,0,1,0
2,1,3,1,0,1,0,0,1,1,0,0
13,1,4,0,1,0,1,0,1,1,0,0
0,1,2,0,1,0,1,1,0,0,0,1
3,2,5,0,1,0,1,0,1,0,0,1
0,1,3,0,1,0,1,1,0,0,0,1
1,0,8,0,1,0,1,0,1,1,0,0
1,1,1,1,0,1,0,0,1,1,0,0
5,1,2,0,1,0,1,1,0,0,1,0
2,1,2,0,1,0,1,0,1,1,0,0
0,1,3,0,1,0,1,1,0,0,0,1
6,0,9,0,1,0,1,1,0,1,0,0
0,2,6,0,1,0,1,1,0,1,0,0
1,0,9,0,1,0,1,1,0,0,0,1
3,0,9,0,1,0,1,1,0,0,0,1
1,1,4,0,1,0,1,0,1,0,0,1
2,0,9,0,1,0,1,1,0,0,0,1
0,1,2,1,0,1,0,1,0,1,0,0
0,1,4,1,0,1,0,0,1,0,1,0
1,1,3,0,1,0,1,1,0,1,0,0
22,0,8,0,1,0,1,1,0,0,1,0
0,1,4,0,1,0,1,1,0,1,0,0
2,1,2,0,1,0,1,0,1,1,0,0
0,1,2,1,0,0,1,1,0,0,1,0
3,0,9,0,1,1,0,0,1,0,0,1
9,0,10,1,0,1,0,0,1,1,0,0
0,1,3,0,1,0,1,0,1,0,0,1
3,1,1,1,0,0,1,0,1,0,1,0
2,2,5,0,1,1,0,0,1,1,0,0
8,1,3,0,1,0,1,1,0,1,0,0
0,2,6,1,0,0,1,1,0,0,0,1
4,2,7,0,1,1,0,1,0,1,0,0
0,0,9,0,1,0,1,0,1,1,0,0
7,0,8,0,1,0,1,0,1,1,0,0
1,1,2,0,1,0,1,0,1,1,0,0
0,1,2,1,0,1,0,1,0,1,0,0
3,1,2,1,0,0,1,0,1,0,1,0
0,1,4,0,1,0,1,0,1,0,0,1
5,1,4,0,1,0,1,1,0,1,0,0
0,1,3,0,1,0,1,1,0,1,0,0
6,0,10,1,0,0,1,1,0,1,0,0
1,2,5,1,0,1,0,1,0,0,0,1
11,0,10,0,1,0,1,0,1,1,0,0
2,1,2,0,1,0,1,1,0,0,1,0
0,0,8,0,1,0,1,0,1,0,0,1
2,1,2,0,1,1,0,1,0,1,0,0
1,2,6,0,1,0,1,0,1,0,1,0
17,0,9,0,1,0,1,1,0,1,0,0
1,1,2,1,0,1,0,0,1,0,1,0
0,0,8,0,1,0,1,0,1,1,0,0
17,0,8,0,1,0,1,1,0,0,1,0
0,2,6,1,0,1,0,1,0,1,0,0
3,1,4,1,0,0,1,0,1,1,0,0
1,1,4,0,1,0,1,1,0,0,0,1
0,2,5,0,1,0,1,1,0,1,0,0
2,2,5,1,0,0,1,1,0,1,0,0
4,1,1,0,1,0,1,1,0,0,1,0
0,1,2,1,0,0,1,0,1,1,0,0
1,1,4,0,1,0,1,1,0,1,0,0
0,2,7,0,1,1,0,1,0,0,0,1
1,1,4,0,1,1,0,1,0,0,0,1
21,2,7,0,1,0,1,1,0,1,0,0
18,0,9,0,1,0,1,1,0,1,0,0
1,2,6,0,1,1,0,1,0,0,1,0
9,2,7,0,1,0,1,1,0,1,0,0
1,2,6,0,1,0,1,1,0,0,0,1
0,1,3,0,1,1,0,1,0,1,0,0
10,2,6,1,0,0,1,1,0,1,0,0
1,1,1,0,1,0,1,1,0,1,0,0
0,1,3,0,1,0,1,1,0,1,0,0
2,0,9,0,1,0,1,1,0,0,0,1
1,1,3,0,1,0,1,0,1,1,0,0
1,2,5,1,0,0,1,1,0,1,0,0
0,1,3,0,1,0,1,0,1,1,0,0
0,1,2,1,0,0,1,1,0,1,0,0
3,2,7,0,1,0,1,0,1,0,0,1
0,1,3,0,1,1,0,1,0,1,0,0
1,2,5,0,1,0,1,0,1,0,0,1
1,2,6,0,1,0,1,1,0,0,0,1
0,1,4,0,1,1,0,0,1,1,0,0
2,1,1,0,1,0,1,0,1,0,1,0
1,1,2,0,1,1,0,1,0,0,1,0
4,1,3,0,1,1,0,1,0,0,0,1
0,1,1,1,0,1,0,0,1,1,0,0
2,2,7,0,1,0,1,1,0,0,0,1
4,2,5,0,1,1,0,1,0,1,0,0
0,2,5,0,1,0,1,1,0,1,0,0
1,1,1,1,0,0,1,0,1,1,0,0
3,2,6,0,1,0,1,0,1,0,1,0
0,2,5,0,1,0,1,1,0,0,0,1
2,0,9,0,1,0,1,1,0,0,0,1
3,0,9,0,1,0,1,1,0,1,0,0
0,1,1,0,1,1,0,1,0,1,0,0
0,0,8,1,0,0,1,1,0,1,0,0
2,1,2,0,1,1,0,0,1,0,1,0
0,1,4,1,0,0,1,0,1,0,0,1
10,2,6,0,1,0,1,1,0,1,0,0
5,2,5,0,1,0,1,1,0,1,0,0
4,0,9,0,1,0,1,1,0,0,0,1
0,1,4,1,0,0,1,0,1,1,0,0
1,1,2,1,0,0,1,0,1,1,0,0
13,0,9,0,1,1,0,1,0,1,0,0
0,1,1,0,1,0,1,0,1,1,0,0
4,1,1,1,0,0,1,1,0,0,1,0
0,1,3,0,1,0,1,0,1,1,0,0
3,2,6,1,0,0,1,1,0,0,1,0
2,1,3,0,1,0,1,1,0,1,0,0
0,2,5,1,0,1,0,1,0,0,0,1
2,1,4,1,0,0,1,1,0,1,0,0
0,1,4,0,1,0,1,1,0,0,0,1
20,1,2,1,0,0,1,1,0,0,1,0
2,2,6,0,1,0,1,0,1,0,0,1
2,0,8,0,1,0,1,1,0,1,0,0
2,0,9,0,1,1,0,0,1,1,0,0
6,1,3,0,1,1,0,1,0,1,0,0
12,0,8,1,0,0,1,1,0,0,1,0
1,2,5,0,1,0,1,1,0,0,0,1
4,1,3,0,1,0,1,1,0,0,1,0
8,2,5,1,0,0,1,1,0,0,1,0
0,1,2,0,1,0,1,1,0,1,0,0
0,1,2,0,1,0,1,0,1,0,0,1
0,1,2,0,1,0,1,0,1,1,0,0
0,1,3,1,0,0,1,1,0,1,0,0
2,2,5,0,1,0,1,0,1,1,0,0
2,2,7,0,1,0,1,0,1,1,0,0
0,1,1,1,0,1,0,1,0,1,0,0
7,1,4,0,1,0,1,1,0,1,0,0
0,1,1,1,0,0,1,1,0,0,1,0
5,1,3,0,1,0,1,0,1,1,0,0
16,0,9,1,0,0,1,1,0,1,0,0
1,1,2,1,0,1,0,0,1,0,1,0
2,2,7,0,1,0,1,1,0,0,0,1
2,1,3,0,1,0,1,0,1,1,0,0
6,0,10,0,1,0,1,1,0,1,0,0
3,1,1,0,1,1,0,0,1,1,0,0
0,0,9,0,1,0,1,0,1,0,0,1
0,2,5,0,1,0,1,1,0,0,0,1
10,0,9,0,1,0,1,1,0,1,0,0
0,1,3,0,1,0,1,1,0,1,0,0
1,2,5,0,1,0,1,1,0,1,0,0
7,2,7,0,1,0,1,0,1,1,0,0
0,1,2,1,0,0,1,1,0,1,0,0
1,1,1,0,1,0,1,1,0,0,1,0
3,1,2,0,1,0,1,0,1,0,1,0
0,1,4,0,1,0,1,1,0,1,0,0
0,1,1,1,0,0,1,0,1,0,1,0
2,2,5,0,1,0,1,0,1,1,0,0
1,2,6,1,0,0,1,1,0,0,0,1
9,0,8,0,1,1,0,1,0,1,0,0
0,2,5,1,0,0,1,0,1,0,0,1
5,1,2,1,0,0,1,1,0,0,1,0
6,1,4,1,0,0,1,1,0,1,0,0
2,0,9,0,1,0,1,0,1,0,0,1
2,1,1,0,1,0,1,0,1,1,0,0
2,2,6,0,1,0,1,1,0,0,0,1
4,0,10,1,0,0,1,1,0,1,0,0
4,0,9,1,0,1,0,0,1,0,0,1
0,1,2,1,0,1,0,0,1,1,0,0
8,0,9,0,1,0,1,1,0,1,0,0
29,0,8,0,1,0,1,1,0,0,1,0
3,2,7,0,1,0,1,0,1,1,0,0
0,1,1,1,0,1,0,0,1,0,1,0
0,2,5,0,1,1,0,0,1,0,0,1
13,0,10,1,0,0,1,1,0,0,1,0
2,1,1,0,1,0,1,0,1,1,0,0
1,1,3,0,1,0,1,1,0,0,0,1
8,0,10,0,1,0,1,1,0,1,0,0
3,2,7,0,1,0,1,1,0,0,0,1
2,1,2,0,1,0,1,1,0,1,0,0
11,0,9,1,0,0,1,1,0,1,0,0
0,2,5,0,1,1,0,0,1,0,0,1
4,2,6,1,0,0,1,0,1,0,1,0
15,0,10,0,1,0,1,1,0,1,0,0
10,2,5,0,1,0,1,1,0,1,0,0
15,2,5,1,0,0,1,1,0,1,0,0
0,2,5,0,1,0,1,0,1,0,1,0
1,1,4,0,1,0,1,0,1,1,0,0
3,1,3,1,0,0,1,0,1,0,1,0
10,2,7,1,0,0,1,1,0,0,1,0
0,1,3,0,1,0,1,1,0,0,0,1
9,0,8,0,1,0,1,1,0,1,0,0
0,1,1,0,1,0,1,0,1,0,1,0
3,2,5,1,0,0,1,1,0,0,0,1
2,1,4,0,1,0,1,0,1,0,1,0
0,1,2,1,0,0,1,1,0,1,0,0
4,1,1,1,0,0,1,0,1,1,0,0
5,2,7,0,1,1,0,1,0,1,0,0
0,1,1,1,0,1,0,0,1,0,1,0
4,1,3,0,1,0,1,0,1,1,0,0
7,1,4,0,1,0,1,1,0,1,0,0
3,1,4,0,1,0,1,0,1,0,1,0
3,0,10,0,1,0,1,1,0,1,0,0
0,1,1,0,1,1,0,1,0,1,0,0
0,2,6,1,0,1,0,1,0,1,0,0
1,1,1,0,1,0,1,0,1,1,0,0
1,1,1,0,1,0,1,1,0,0,1,0
3,0,9,1,0,0,1,1,0,1,0,0
1,1,4,0,1,0,1,1,0,1,0,0
1,1,4,0,1,0,1,0,1,0,0,1
0,0,8,1,0,1,0,1,0,0,0,1
5,0,9,0,1,0,1,1,0,1,0,0
0,1,4,1,0,0,1,1,0,0,0,1
1,1,1,1,0,0,1,0,1,0,1,0
4,1,3,0,1,0,1,1,0,0,1,0
2,2,6,0,1,0,1,0,1,1,0,0
5,2,6,0,1,0,1,1,0,0,0,1
3,2,5,0,1,0,1,1,0,0,1,0
6,1,3,1,0,0,1,1,0,1,0,0
1,1,1,0,1,0,1,0,1,0,1,0
1,2,5,0,1,1,0,1,0,1,0,0
2,2,5,1,0,1,0,1,0,1,0,0
0,2,5,0,1,0,1,0,1,0,0,1
2,1,3,0,1,0,1,0,1,1,0,0
3,0,8,0,1,1,0,1,0,0,0,1
1,1,1,0,1,0,1,0,1,1,0,0
7,2,6,0,1,0,1,1,0,1,0,0
14,0,8,0,1,0,1,1,0,1,0,0
2,0,8,0,1,0,1,1,0,1,0,0
1,1,4,0,1,1,0,0,1,1,0,0
16,0,8,1,0,0,1,1,0,1,0,0
1,1,4,1,0,0,1,1,0,1,0,0
0,1,4,1,0,0,1,0,1,0,0,1
3,0,9,1,0,0,1,1,0,1,0,0
6,1,2,0,1,0,1,1,0,0,1,0
0,2,6,0,1,0,1,0,1,1,0,0
1,2,6,0,1,0,1,1,0,0,0,1
1,2,6,0,1,0,1,1,0,1,0,0
1,2,6,0,1,0,1,1,0,0,0,1
2,0,10,0,1,0,1,1,0,1,0,0
0,1,1,0,1,0,1,1,0,0,1,0
3,1,3,1,0,0,1,0,1,1,0,0
0,0,8,0,1,0,1,0,1,1,0,0
1,0,8,0,1,0,1,1,0,1,0,0
7,2,7,1,0,0,1,1,0,1,0,0
7,1,3,1,0,1,0,1,0,1,0,0
7,0,8,0,1,0,1,1,0,1,0,0
7,2,5,0,1,0,1,0,1,1,0,0
0,1,4,1,0,0,1,1,0,1,0,0
3,1,4,0,1,0,1,1,0,1,0,0
5,2,5,0,1,1,0,0,1,1,0,0
3,1,1,0,1,0,1,1,0,0,1,0
1,1,3,0,1,0,1,1,0,0,0,1
7,2,6,0,1,0,1,1,0,1,0,0
6,1,4,0,1,0,1,0,1,1,0,0
3,1,2,0,1,0,1,0,1,0,1,0
4,1,4,0,1,0,1,0,1,1,0,0
3,2,7,1,0,0,1,1,0,1,0,0
12,0,9,0,1,0,1,1,0,1,0,0
1,2,6,0,1,0,1,0,1,0,0,1
3,1,4,1,0,0,1,0,1,1,0,0
0,1,1,1,0,1,0,0,1,0,1,0
4,1,3,1,0,0,1,1,0,1,0,0
2,2,6,0,1,0,1,1,0,0,0,1
0,1,4,1,0,1,0,1,0,0,0,1
2,1,3,1,0,0,1,1,0,1,0,0
5,0,8,1,0,0,1,1,0,1,0,0
2,1,2,0,1,0,1,0,1,0,0,1
